SeniorCitizen,tenure,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,Churn_probabilidad
0,1,84.6,False,False,False,True,False,False,False,False,False,0.8377600394235586
0,53,5149.5,False,False,True,False,False,False,False,False,False,0.5823998236582534
0,70,3635.15,True,False,False,False,False,False,False,False,True,0.07012947956559039
0,12,1184.0,True,False,False,True,False,False,False,False,False,0.680233656880787
0,22,1914.9,False,False,True,False,False,False,False,False,False,0.6710867352531512
0,55,3842.6,False,True,True,False,False,False,False,False,False,0.09818382488926058
1,28,1867.6,False,False,False,False,False,False,False,False,True,0.5762779040484127
0,58,1158.85,False,True,False,False,True,True,False,True,False,0.005606332869018378
0,19,386.5,True,False,True,False,False,True,False,True,False,0.13478642094576368
0,19,1789.25,False,False,False,True,False,False,True,False,False,0.6803947321027078
0,31,2156.25,False,False,False,False,False,False,True,False,True,0.34798384390456527
0,13,1132.35,False,False,False,True,False,False,False,False,True,0.7321759581717961
0,1,20.2,False,False,False,False,True,True,False,True,False,0.43400685276367884
0,1,70.65,False,False,False,False,True,False,False,False,False,0.7349241179669028
1,18,1359.45,False,False,False,True,False,False,False,False,False,0.8156589270018876
0,13,257.0,True,False,False,False,True,True,False,True,False,0.1597525109094319
0,2,31.9,True,False,False,False,True,True,False,True,False,0.25878599231835875
0,70,4523.25,False,True,True,False,False,False,True,False,True,0.021560441455709695
1,44,847.25,False,True,True,False,False,True,False,True,False,0.018363983838297283
0,4,62.9,False,False,False,False,True,True,False,True,False,0.3915365698646833
0,65,4929.55,False,True,False,False,False,False,True,False,True,0.039504472918414205
1,71,7181.25,True,False,True,False,False,False,True,False,True,0.23380410961773895
0,64,3399.85,True,False,False,False,False,False,False,False,False,0.1270979115029128
0,28,2602.9,False,False,False,False,True,False,True,False,False,0.4915261074244985
1,16,1581.2,False,False,False,True,False,False,False,False,False,0.8497078858266849
0,70,7723.9,False,True,False,False,False,False,True,False,True,0.11027957709322243
0,39,3107.3,False,False,False,False,False,False,False,False,True,0.4774517293000819
0,19,865.85,False,False,False,False,False,False,False,False,False,0.6130049510553736
0,60,6236.75,False,False,False,False,False,False,True,False,True,0.3909159273975794
0,51,4614.55,True,False,True,False,False,False,False,False,False,0.3688801343169772
1,56,6139.5,True,False,False,True,False,False,True,False,False,0.5337475203791813
0,66,7133.25,False,False,True,False,False,False,False,False,False,0.6211693678666601
0,58,3166.9,False,True,True,False,False,False,False,False,True,0.04128909788416252
0,69,4134.7,True,False,False,False,False,False,False,False,True,0.09423473628339661
0,27,1439.35,False,False,False,False,True,False,False,False,True,0.4080341544659905
0,1,48.6,False,False,False,True,False,False,False,False,False,0.8352371648281119
0,6,109.2,False,False,False,False,True,True,False,True,False,0.3661867684173271
0,7,189.95,False,False,False,False,False,False,False,False,False,0.7114609503292282
1,8,560.85,False,False,False,True,False,False,False,False,False,0.8501003233998561
0,15,1071.4,False,False,False,False,True,False,False,False,True,0.5568101705664541
0,9,181.8,False,False,False,False,True,True,False,True,False,0.32990248275767686
0,12,832.3,False,False,False,True,False,False,True,False,True,0.5845395572416757
0,25,1837.7,False,False,False,False,True,False,True,False,True,0.35143235703261044
0,28,2227.1,False,False,False,True,False,False,False,False,False,0.7240299240674928
0,49,4917.75,False,True,True,False,False,False,False,False,True,0.16027301211797515
1,57,2572.95,False,False,False,True,False,False,False,False,False,0.38822135462688245
0,11,184.95,True,False,False,False,True,True,False,True,False,0.17285710810828006
0,37,3314.15,False,False,False,True,False,False,False,False,False,0.7170555553145683
0,40,4113.1,False,False,False,True,False,False,False,False,False,0.7580600635736081
0,54,2460.55,False,True,True,False,False,False,True,False,True,0.021452690498140487
0,12,999.8,False,False,True,False,False,False,False,False,False,0.7112758529837487
0,4,238.5,False,False,False,False,True,False,False,False,False,0.7127018037145956
0,66,7031.3,True,False,False,False,False,False,True,False,False,0.31565480964029835
0,70,4144.8,False,True,False,False,False,False,True,False,True,0.019420036470973227
0,1,74.9,False,False,False,True,False,False,False,False,False,0.8370833463292471
0,58,6017.65,True,False,False,False,False,False,False,False,False,0.45238007886832865
1,47,3865.6,False,False,True,False,False,False,False,False,False,0.5936458025451976
1,4,292.8,False,False,False,True,False,False,False,False,False,0.8654125845252425
0,57,3274.35,True,False,False,False,True,False,True,False,True,0.06254623193554996
0,15,1505.45,False,False,True,False,False,False,False,False,False,0.7238161118188977
0,24,2259.35,False,False,False,True,False,False,False,False,True,0.7026703527904438
0,20,433.75,True,False,True,False,False,True,False,True,False,0.13001655149959712
1,61,6066.55,True,False,False,False,True,False,False,False,True,0.34223227276667323
0,16,810.2,False,False,False,True,False,False,False,False,True,0.6555223732005618
0,72,6869.7,False,True,True,False,False,False,False,False,False,0.14380698875779988
1,14,692.35,False,True,False,False,True,False,True,False,True,0.1283419448663269
0,2,80.35,False,False,False,False,False,False,False,False,False,0.7640518771572323
0,64,5960.5,False,False,False,True,False,False,True,False,False,0.4836853623735164
0,30,576.65,True,False,True,False,False,True,False,True,False,0.0769181378429421
0,64,5692.65,True,False,False,False,False,False,True,False,False,0.20944609277427106
0,61,6876.05,False,True,True,False,False,False,True,False,True,0.1173401012723805
0,50,4164.4,True,False,True,False,False,False,False,False,True,0.25238767550020713
0,47,4615.25,True,False,True,False,False,False,True,False,False,0.299442135789953
0,51,3043.6,True,False,True,False,False,False,True,False,True,0.09094043038315684
0,37,3382.3,False,False,False,False,False,False,True,False,False,0.4974657820210325
1,64,6430.9,True,False,False,False,False,False,True,False,False,0.345220821186558
0,60,3582.4,False,False,False,False,False,False,False,False,True,0.22665045191259608
0,1,20.05,False,False,False,False,True,True,False,True,False,0.4339879723914985
0,14,1181.75,False,True,False,False,True,False,False,False,True,0.19804579849882423
0,1,76.0,False,False,False,True,False,False,False,False,False,0.8371601988444471
0,17,1460.65,False,False,False,True,False,False,False,False,False,0.7849808632045183
0,63,6590.8,True,False,True,False,False,False,True,False,True,0.21866464732550722
0,72,1988.05,False,True,False,False,False,True,False,True,False,0.004245462740265777
0,29,2830.45,True,False,True,False,False,False,False,False,True,0.4039749551936739
0,18,1087.45,True,False,False,False,True,False,True,False,True,0.22028033382190593
1,38,2497.35,True,False,True,False,False,False,False,False,True,0.3012422062663691
1,26,504.2,True,False,True,False,False,True,False,True,False,0.12463243220378357
1,70,7308.95,True,False,False,True,False,False,False,False,False,0.5963626317682412
0,7,523.15,False,False,False,True,False,False,False,False,False,0.8133518840632863
0,22,450.65,True,False,False,False,False,True,False,True,False,0.12603834684523074
0,25,1266.35,True,False,True,False,False,False,False,False,True,0.2834466971647324
0,33,1309.0,True,False,False,True,False,False,False,False,False,0.36317381196659837
1,27,2510.2,False,False,False,True,False,False,False,False,False,0.8153584237893478
0,15,1107.25,False,False,False,False,False,False,False,False,False,0.6998556127714419
0,41,962.25,True,False,False,False,True,True,False,True,False,0.04151182124729671
0,38,3605.6,True,False,False,False,False,False,False,False,True,0.37843249435350534
1,44,4040.2,False,False,False,True,False,False,False,False,False,0.7598093420752977
0,66,1344.5,False,True,False,False,True,True,False,True,False,0.0036512874009740847
0,19,467.5,False,True,True,False,False,True,False,True,False,0.05520996476318001
0,17,1454.15,False,False,True,False,False,False,True,False,False,0.5571150525338165
0,7,490.55,False,False,False,True,False,False,False,False,False,0.8108026923654796
1,21,1497.05,True,False,False,False,False,False,False,False,False,0.5584223482198251
0,61,5638.3,False,True,False,True,False,False,False,False,True,0.16939046555352388
0,4,214.55,False,False,False,True,False,False,False,False,False,0.8192132640389049
0,58,4300.8,True,False,True,False,False,False,False,False,True,0.17625410406704212
0,21,1157.05,True,False,False,True,False,False,True,False,False,0.3948772420045556
0,60,1189.9,False,True,False,False,True,True,False,True,False,0.004997519906611285
0,43,1188.2,False,True,True,False,False,True,False,True,False,0.017153405700279414
1,36,3132.75,False,False,True,False,False,False,False,False,False,0.6740733350291211
1,57,3094.05,False,False,False,True,False,False,False,False,False,0.4531923686176403
0,24,1348.5,False,False,False,True,False,False,True,False,True,0.4543963186826958
0,68,7173.15,False,True,False,False,False,False,True,False,False,0.13532844549925663
0,72,6747.35,False,False,False,True,False,False,False,False,False,0.595859013167819
0,9,373.0,True,False,False,False,True,False,True,False,False,0.34197616261292574
0,66,5196.1,False,True,True,False,False,False,False,False,True,0.0671617975678461
0,8,632.2,False,False,False,True,False,False,False,False,False,0.8118502765938517
0,50,5153.5,True,False,False,False,True,False,False,False,True,0.3300499430222335
0,10,777.3,False,False,False,False,True,False,False,False,False,0.6878731041671844
0,54,1621.35,False,False,False,True,False,False,False,False,False,0.25825572311427153
0,1,79.65,False,False,False,True,False,False,False,False,False,0.8374150002599035
0,71,7616.0,False,True,True,False,False,False,True,False,True,0.09144684590922995
0,4,385.9,False,False,False,True,False,False,False,False,False,0.8318543834178709
0,33,1665.2,False,False,False,False,False,False,False,False,False,0.4873055467013516
1,10,856.65,False,False,False,True,False,False,False,False,False,0.8526427016015315
0,72,3580.95,False,True,False,True,False,False,True,False,False,0.0276645972809589
1,1,20.85,False,False,False,False,True,True,False,True,False,0.5111685868165005
0,67,1790.35,False,True,False,False,False,True,False,True,False,0.005323644696033473
0,22,1706.45,False,False,True,False,False,False,False,False,False,0.6470948120820325
0,62,6125.4,True,False,False,True,False,False,False,False,False,0.49997836135806123
1,21,840.1,False,False,False,True,False,False,True,False,False,0.6100755626620923
0,68,7511.3,False,True,True,False,False,False,True,False,True,0.10409518975002943
0,7,713.0,False,False,False,False,False,False,False,False,False,0.763236062271981
0,58,4526.85,False,False,False,False,False,False,True,False,False,0.3091331535221178
0,23,1849.95,False,False,False,True,False,False,False,False,False,0.750256326747956
1,71,1756.2,False,True,False,False,False,True,False,True,False,0.0054817059103408035
0,41,3339.05,True,False,False,False,False,False,False,False,True,0.3036441305311356
0,0,1397.475,False,True,True,False,False,False,True,False,True,0.30681387306666547
0,61,3778.85,False,True,False,False,True,False,True,False,True,0.023345090234381437
0,46,4630.2,False,True,False,False,True,False,True,False,True,0.09018070419254456
0,6,112.75,False,False,False,False,True,True,False,True,False,0.366609059239405
0,7,669.0,False,False,False,True,False,False,False,False,False,0.8244326988673859
0,21,1558.7,False,False,False,True,False,False,False,False,False,0.746913688459281
1,13,1290.0,False,False,False,True,False,False,False,False,False,0.8557357935001294
0,22,1845.9,False,False,False,True,False,False,False,False,False,0.7619940805844053
0,26,1815.65,False,False,True,False,False,False,False,False,False,0.5985178941234742
0,4,146.4,False,False,False,False,True,False,True,False,True,0.4753029441180544
0,63,1215.1,False,True,True,False,False,True,False,True,False,0.004729261911552589
1,5,343.95,False,False,False,False,False,False,False,False,False,0.8057688871652975
0,6,129.55,False,False,True,False,False,True,False,True,False,0.3990746495259425
0,55,5073.1,False,False,True,False,False,False,False,False,False,0.5404135595016667
0,51,3966.3,True,False,False,False,False,False,True,False,True,0.14902994741216935
0,56,3808.0,True,False,False,False,False,False,True,False,False,0.14578335965543357
0,18,401.85,True,False,False,False,True,True,False,True,False,0.12847144136109748
0,72,7581.5,False,True,False,False,False,False,True,False,True,0.09175998480133672
0,19,962.9,False,False,False,False,False,False,False,False,False,0.6247338148356844
1,22,2082.95,False,False,False,True,False,False,False,False,False,0.8313155051177867
0,41,1391.65,True,False,False,False,True,False,False,False,True,0.1146698261826663
0,5,86.05,False,False,False,False,True,True,False,True,False,0.3787789098385732
0,57,4166.35,False,True,True,False,False,False,True,False,True,0.0413531636684621
1,29,2948.6,False,False,False,False,False,False,False,False,False,0.7648861962414716
0,33,3124.5,True,False,False,True,False,False,False,False,False,0.5911343900948763
0,72,6841.3,False,True,False,True,False,False,False,False,False,0.21203852967865658
0,31,2683.2,False,False,True,False,False,False,False,False,False,0.6260100593755618
1,52,5481.25,True,False,False,False,False,False,True,False,True,0.32699028061653024
0,35,746.75,True,False,False,False,False,True,False,True,False,0.0666497319235548
0,7,144.15,False,True,False,False,True,True,False,True,False,0.08742389202832544
0,22,1178.75,False,False,False,False,True,False,False,False,False,0.5515748801714125
0,6,469.8,False,False,False,True,False,False,False,False,False,0.8191116706060703
0,60,2288.7,False,True,False,False,False,False,True,False,True,0.014549703478337938
0,24,439.75,True,False,False,False,True,True,False,True,False,0.0919918182563882
1,31,2094.65,False,False,True,False,False,False,True,False,False,0.48679973543281757
0,26,2146.5,False,False,False,True,False,False,False,False,False,0.7416797993734011
0,1,69.9,False,False,False,False,True,False,False,False,False,0.7348492446764983
0,40,808.95,False,True,False,False,True,True,False,True,False,0.015153843205351618
0,10,218.5,False,False,True,False,False,True,False,True,False,0.34825954832704825
0,70,1401.4,False,True,False,False,True,True,False,True,False,0.0028922726717365817
0,3,159.15,False,False,False,False,True,False,False,False,False,0.7178094714669002
1,46,3969.4,False,False,False,True,False,False,True,False,False,0.6005203971061773
0,59,6448.05,True,False,False,True,False,False,True,False,False,0.44675564383597877
1,48,3545.05,False,False,False,False,False,False,False,False,False,0.558788630466808
0,59,1099.6,False,True,False,False,True,True,False,True,False,0.005095266487740882
0,29,856.35,False,False,False,True,False,False,False,False,False,0.5489481936014641
1,8,164.3,False,False,False,True,False,True,False,True,False,0.567773258338388
0,9,210.65,False,True,False,False,True,True,False,True,False,0.07995892715750083
0,8,469.25,True,False,False,False,False,False,True,False,True,0.3301791130287603
0,28,2625.55,False,False,False,True,False,False,False,False,False,0.7629114434034909
0,20,1588.75,True,False,False,False,False,False,True,False,False,0.36850692898429444
1,56,5510.65,True,False,False,False,False,False,False,False,False,0.4976248540634859
0,49,2070.75,False,False,False,False,False,False,True,False,False,0.18678365687678553
0,5,454.15,False,False,False,False,True,False,True,False,False,0.5931635716236962
0,18,1527.35,False,False,True,False,False,False,False,False,False,0.6851359198854156
0,71,6668.05,False,True,False,True,False,False,True,False,True,0.0914601543316702
0,20,1820.45,False,False,False,False,True,False,False,False,False,0.6609036483076702
0,40,1716.45,True,False,False,True,False,False,True,False,False,0.19952732616396673
0,18,1156.35,False,False,False,False,True,False,True,False,False,0.4706008534495838
0,38,749.35,True,False,False,False,True,True,False,True,False,0.0451633588893961
1,67,7112.15,True,False,False,True,False,False,True,False,False,0.4776303453258222
0,17,920.5,False,False,True,False,False,False,True,False,True,0.39461429566806744
0,1,35.25,False,False,False,False,False,False,False,False,False,0.7716502385111041
0,68,1629.2,False,True,True,False,False,True,False,True,False,0.004211349811882856
0,35,2848.45,False,False,False,True,False,False,False,False,False,0.6948203790067842
0,3,246.3,False,False,False,True,False,False,False,False,False,0.8310425218797911
0,8,743.75,False,False,False,True,False,False,False,False,True,0.7568088895050995
0,29,1964.6,True,False,True,False,False,False,False,False,False,0.3896883267332449
0,2,62.25,False,False,False,True,False,False,False,False,False,0.8269930206563427
1,53,4003.85,False,False,True,False,False,False,False,False,False,0.5138628964697428
0,1,25.3,False,False,False,True,False,False,False,False,False,0.8335875777069335
0,7,525.0,False,False,False,True,False,False,False,False,False,0.8134957501842842
0,4,85.5,False,False,False,False,False,True,False,True,False,0.446891931510988
0,29,2215.25,False,False,True,False,False,False,False,False,False,0.6003286610836162
0,3,270.7,False,False,True,False,False,False,False,False,False,0.7539222441419284
1,1,25.8,False,False,False,False,True,False,False,False,False,0.7869503798435842
0,7,264.8,True,False,False,False,True,False,True,False,False,0.35928585345256425
0,52,5916.45,True,False,True,False,False,False,True,False,True,0.2898977669942625
0,72,6614.9,False,True,True,False,False,False,True,False,True,0.05341327658586204
0,55,5238.9,False,False,False,True,False,False,True,False,False,0.539073760074693
0,1,19.65,False,False,False,False,False,True,False,True,False,0.48756193042493184
0,6,124.45,False,True,False,False,True,True,False,True,False,0.09196635623775334
0,29,558.8,False,True,False,False,True,True,False,True,False,0.027138606464668705
0,42,2032.3,False,True,True,False,False,False,True,False,True,0.037298407147342796
0,30,1187.05,True,False,True,False,False,False,False,False,True,0.21471155679416937
0,1,50.9,False,False,False,False,True,False,False,False,False,0.7329479512950791
0,72,6309.65,False,True,True,False,False,False,True,False,True,0.0460354388548066
0,4,151.3,False,False,True,False,False,False,False,False,False,0.7296251952789795
0,1,24.7,False,False,False,True,False,False,False,False,False,0.8335449250095244
0,1,68.65,False,False,False,True,False,False,False,False,False,0.8366461297248353
0,1,74.25,False,False,False,False,True,False,False,False,False,0.7352833215540131
0,62,4981.15,False,False,False,False,False,False,False,False,True,0.34477822956139975
0,15,1457.25,False,False,False,True,False,False,False,False,False,0.806069080029038
0,1,19.2,False,False,False,False,True,True,False,True,False,0.43388098723623153
0,68,1386.9,False,True,False,False,False,True,False,True,False,0.004059095004978078
0,7,564.65,False,False,False,True,False,False,False,False,False,0.8165586214513098
0,72,6520.8,False,True,False,False,False,False,True,False,True,0.05541785478848959
0,72,6094.25,False,True,True,False,False,False,True,False,True,0.041424050861935055
0,30,2804.45,False,False,True,False,False,False,False,False,True,0.5643982728975672
0,1,84.5,False,False,False,True,False,False,False,False,False,0.8377530747827271
0,39,1700.9,True,False,False,False,False,False,True,False,True,0.10772726563269108
0,62,5731.45,True,False,False,False,False,False,True,False,False,0.23560845380623624
0,53,5718.2,True,False,False,False,False,False,False,False,True,0.40136547237195885
0,66,6890.0,True,False,False,True,False,False,False,False,True,0.4365367598433168
1,59,5348.65,False,False,True,False,False,False,False,False,False,0.5866458849863736
0,15,1451.1,False,False,False,True,False,False,False,False,True,0.7383755691607525
0,9,829.1,False,False,False,True,False,False,False,False,False,0.8171612560384379
0,32,927.65,True,False,False,False,True,False,True,False,False,0.13212681219413253
0,17,1093.1,False,False,False,False,True,False,False,False,False,0.6205401771670753
0,55,3119.9,False,True,True,False,False,False,False,False,True,0.04871354173652061
0,17,440.2,False,False,False,False,True,False,False,False,False,0.5392421552656602
1,69,6055.55,True,False,True,False,False,False,True,False,False,0.2229914026468818
0,66,4798.4,False,True,True,False,False,False,True,False,False,0.04621286574128206
1,16,1261.35,False,False,False,False,False,False,False,False,False,0.7630914695362199
0,70,5600.15,False,True,True,False,False,False,True,False,False,0.053185578889725235
0,50,1033.0,True,False,False,False,True,True,False,True,False,0.02425036935420801
0,3,61.7,False,False,False,False,True,True,False,True,False,0.4071561846808162
0,17,1111.2,False,False,False,False,False,False,True,False,False,0.5351698452407015
0,20,1826.7,False,False,False,False,True,False,False,False,True,0.5711519823513246
0,71,1301.1,False,True,True,False,False,True,False,True,False,0.0029262937550641336
0,34,3634.8,False,False,False,True,False,False,False,False,True,0.7124776537128352
0,43,1070.15,False,True,False,True,False,True,False,True,False,0.02601175040215557
1,50,5265.5,True,False,False,False,False,False,True,False,False,0.42142412535948776
0,41,3930.55,True,False,False,False,False,False,True,False,False,0.32757179721558927
0,54,4308.25,False,False,False,False,False,False,False,False,False,0.4807626962546464
0,64,1225.65,False,True,True,False,False,True,False,True,False,0.004453602424860815
0,31,1647.0,False,False,False,False,True,False,False,False,True,0.3708314180842138
1,11,874.2,False,False,False,True,False,False,False,False,False,0.8453693694623101
0,4,321.65,False,False,False,True,False,False,False,False,False,0.827199047882153
0,21,1183.2,False,True,False,False,True,False,True,False,True,0.08059976690858575
0,35,821.6,False,True,False,False,False,True,False,True,False,0.026007588532271305
0,58,5846.65,True,False,True,False,False,False,True,False,False,0.2804753623362506
0,20,400.0,False,True,False,False,True,True,False,True,False,0.044403968097522124
0,60,1505.05,False,True,False,False,True,True,False,True,False,0.005868217310278022
0,41,865.0,True,False,True,False,False,True,False,True,False,0.04477276276399389
0,15,711.15,False,False,False,True,False,False,False,False,False,0.7393054465950971
0,1,44.3,False,False,False,False,True,False,False,False,False,0.7322854776915857
0,66,6710.5,False,False,False,True,False,False,False,False,False,0.6821760312999138
1,1,69.25,False,False,False,True,False,False,False,False,False,0.8747537010965531
0,2,90.05,False,False,False,True,False,False,False,False,False,0.8290216301519818
0,32,2585.95,False,False,False,False,False,False,False,False,False,0.6193398657269775
1,72,5682.25,False,True,False,False,False,False,True,False,True,0.0494702469442664
0,62,6001.45,True,False,False,True,False,False,True,False,False,0.3452817547759279
1,9,718.55,False,False,False,True,False,False,False,False,False,0.8520102835280355
0,4,308.1,False,False,False,True,False,False,False,False,False,0.8262043408689883
0,30,2570.2,False,False,False,False,False,False,False,False,False,0.6479759663540953
0,40,4036.85,False,False,True,False,False,False,False,False,False,0.649560363179039
0,33,682.15,True,False,False,False,True,True,False,True,False,0.05969283820880792
0,63,5040.2,True,False,True,False,False,False,True,False,True,0.11224607211952929
0,64,1336.65,True,False,False,False,False,True,False,True,False,0.014154284834850938
0,5,500.1,False,False,False,True,False,False,False,False,False,0.8308418075398225
0,7,137.6,False,False,False,False,False,True,False,True,False,0.40522125887601945
0,10,887.35,False,False,False,False,True,False,True,False,False,0.5671763152079505
0,63,6215.35,False,False,False,True,False,False,True,False,False,0.5327140622239369
0,20,825.4,False,True,True,False,False,False,True,False,True,0.08143820651363365
0,38,3187.65,True,False,False,False,False,False,True,False,False,0.28850866222698873
1,66,7181.95,True,False,True,False,False,False,False,False,True,0.43004751693269666
0,13,1135.7,False,False,False,True,False,False,False,False,False,0.8008125832780724
0,24,1559.45,False,False,False,False,True,False,True,False,False,0.4241857523856184
1,23,2184.85,False,False,False,True,False,False,False,False,False,0.8294104514285224
1,32,2896.55,False,False,False,False,True,False,False,False,False,0.6769367693781075
0,51,3077.0,True,False,False,False,False,False,True,False,True,0.09993816485544418
0,40,780.1,False,True,False,False,True,True,False,True,False,0.01493479423778612
0,22,1253.5,False,False,False,False,True,False,True,False,True,0.3285213579598662
0,1,70.45,False,False,False,False,False,False,True,False,True,0.5684355330316274
1,6,567.8,False,False,False,True,False,False,False,False,False,0.866507636115967
0,1,19.65,False,False,False,False,True,True,False,True,False,0.43393762566914296
0,4,79.05,True,False,False,False,False,True,False,True,False,0.28018090898330555
0,60,6396.45,False,False,False,True,False,False,False,False,False,0.7305276015142299
1,72,4546.0,False,True,True,False,False,False,True,False,True,0.025956130677485836
0,42,2421.6,True,False,False,False,False,False,True,False,False,0.17391644640840415
0,2,113.1,False,False,False,False,True,False,True,False,False,0.5985721060217597
0,69,4055.5,False,True,False,False,False,False,True,False,True,0.01980420586476572
0,2,165.45,False,False,False,True,False,False,False,False,False,0.8344285866327952
1,1,36.45,False,False,False,True,False,False,False,False,False,0.8729007156313596
0,31,2019.8,False,False,True,False,False,False,False,False,True,0.4479972881135798
0,16,290.55,False,True,False,False,True,True,False,True,False,0.054057443629082
0,15,299.4,False,False,False,False,True,True,False,True,False,0.26061025152049544
0,2,193.8,False,False,False,False,False,False,False,False,False,0.7743704923794943
1,17,1614.7,False,False,False,True,False,False,False,False,False,0.843398965948749
0,6,575.45,False,False,False,False,True,False,False,False,False,0.7210588898628792
0,61,3641.5,False,False,False,True,False,False,True,False,False,0.25801065654472477
0,1,19.15,False,False,False,False,True,True,False,True,False,0.4338746941835967
0,19,1725.95,True,False,True,False,False,False,False,False,True,0.42616994232683575
0,44,2375.2,False,True,True,False,False,False,True,False,True,0.03891936589141343
0,70,7795.95,False,True,True,False,False,False,True,False,True,0.10544381156456618
0,63,1573.05,False,True,False,False,True,True,False,True,False,0.004993107165713722
0,58,2413.05,True,False,False,False,True,False,False,False,False,0.09499498781250836
0,53,3833.95,True,False,False,False,False,False,True,False,False,0.17399844713864107
0,59,2666.75,False,False,False,True,False,False,False,False,False,0.2998360104515151
0,69,7262.0,True,False,False,False,False,False,False,False,True,0.3406170219754229
0,26,1237.3,False,False,False,False,False,False,False,False,True,0.45168869163656866
0,23,1423.35,True,False,True,False,False,False,True,False,True,0.21555698926117633
0,42,2455.05,False,False,True,False,False,False,True,False,False,0.2888167050000028
1,1,50.55,False,False,False,False,True,False,False,False,False,0.789068905236147
0,6,305.1,False,False,False,True,False,False,False,False,False,0.8062690838580753
0,58,1212.25,False,True,False,False,True,True,False,True,False,0.00576095794075871
0,3,298.35,False,False,False,False,False,False,False,False,False,0.7722376293022174
0,41,810.45,False,True,False,False,True,True,False,True,False,0.014214148354697318
0,58,3478.75,True,False,False,False,False,False,True,False,True,0.07927610071602785
1,51,4750.95,False,False,False,False,False,False,True,False,False,0.520163055300921
0,64,6953.4,False,False,False,True,False,False,False,False,True,0.6537937189011177
0,19,485.9,False,True,False,False,True,True,False,True,False,0.04930104652824118
0,60,4663.4,False,False,True,False,False,False,True,False,True,0.208030747472269
0,69,7665.8,False,True,False,False,False,False,True,False,True,0.11385845566303211
0,3,239.45,False,False,False,True,False,False,False,False,False,0.8305491101753055
0,7,655.5,False,False,False,False,True,False,False,False,False,0.7160596983948919
0,19,1441.1,False,False,False,True,False,False,True,False,False,0.6404211373262029
0,1,77.15,False,False,False,True,False,False,False,False,False,0.8372405134300873
0,62,1416.75,False,True,False,False,False,True,False,True,False,0.006102105139676392
0,1,49.95,False,False,False,False,False,False,False,False,False,0.7729747701803014
1,1,73.55,False,False,False,True,False,False,False,False,False,0.8749948994013939
0,28,1646.45,False,False,False,False,False,False,False,False,False,0.5666747565192998
0,69,6460.55,False,True,False,False,True,False,False,False,True,0.09035622021391687
1,30,2365.15,False,False,False,False,True,False,False,False,False,0.6454080034989692
1,40,1637.4,False,False,False,True,False,False,False,False,False,0.545717286095014
0,1,19.85,False,False,False,False,True,True,False,True,False,0.43396279885995837
0,45,4740.0,False,False,True,False,False,False,False,False,False,0.6567201391461205
0,22,1663.75,True,False,False,False,True,False,False,False,True,0.34176383666514304
0,47,1016.7,False,True,True,False,False,True,False,True,False,0.01213936136664831
0,2,40.9,False,False,False,False,True,True,False,True,False,0.42051649153159454
0,13,446.1,False,False,False,True,False,False,False,False,False,0.738468936686908
0,20,347.65,False,False,True,False,False,True,False,True,False,0.22830486039436956
0,48,855.1,False,True,False,False,True,True,False,True,False,0.009225706555151472
0,67,6733.15,True,False,True,False,False,False,True,False,False,0.25359964033919435
0,70,6944.5,False,True,True,False,False,False,True,False,False,0.10061013892521148
0,64,6375.8,False,True,False,False,False,False,True,False,False,0.11917595734697126
0,34,3207.55,False,False,False,True,False,False,False,False,False,0.7450713507415153
0,72,6468.6,False,True,False,False,False,False,True,False,True,0.054034243328598436
0,23,1652.1,False,False,True,False,False,False,False,False,True,0.5321386182604266
1,15,1288.3,False,False,True,False,False,False,False,False,False,0.7617090016880776
0,22,2317.1,False,False,False,False,False,False,True,False,False,0.6059043639164747
0,41,2894.55,True,False,False,False,True,False,True,False,False,0.1875390059455547
0,68,5646.6,False,True,True,False,False,False,True,False,True,0.04277802268685662
0,70,7397.0,True,False,False,True,False,False,False,False,False,0.5313535541674844
0,71,6263.8,False,True,False,False,False,False,True,False,True,0.052065129547117686
0,71,6029.9,False,True,False,False,False,False,True,False,True,0.046457680540230896
0,1,44.45,False,False,False,False,True,False,False,False,False,0.7323005454827473
0,1,55.0,False,False,False,True,False,False,False,False,False,0.8356879661669802
0,3,60.65,False,False,False,False,True,True,False,True,False,0.4070263225095191
0,40,3756.4,False,False,False,False,False,False,False,False,False,0.6365874176570765
0,3,155.35,False,False,False,True,False,False,False,False,False,0.8243976034979857
0,67,1759.55,False,True,False,False,True,True,False,True,False,0.004226766543665046
0,18,1380.4,False,False,False,True,False,False,True,False,False,0.6483577053926008
0,20,406.05,False,False,False,False,True,True,False,True,False,0.2113437820537298
0,3,210.3,False,False,False,True,False,False,False,False,False,0.8284365801125041
0,71,8310.55,False,True,False,False,False,False,True,False,True,0.13551817358567797
0,25,853.0,False,False,False,False,False,False,False,False,False,0.5147319320515519
1,32,2897.95,False,False,False,True,False,False,False,False,False,0.7949789907702796
0,46,917.45,False,True,False,False,True,True,False,True,False,0.010845855107257042
0,68,1292.65,False,True,False,False,False,True,False,True,False,0.003868462809609837
0,48,3870.3,False,True,False,True,False,False,False,False,True,0.16229047071484512
0,2,147.15,False,False,False,True,False,False,False,False,False,0.8331290149914328
